Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,5774.8835,28.1829,27.9248,0.2581,20.2114,24.4477,24.4403,0.0074,44.9946,11.8866,-12.3566,5774.8835,0.3355,28.2269,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,5803.0664,0.3185,0.1605,0.1580,16.4762,0.2178,0.2178,0.0000,28.6983,12.0387,16.2963,5803.0664,12.0043,NA,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,5803.3849,17.7327,17.4965,0.2362,16.3755,24.0420,24.0369,0.0051,40.4185,12.3631,-11.7202,5803.3849,0.0010,NA,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,5821.1176,0.2989,0.1512,0.1477,22.6848,0.2066,0.2043,0.0023,35.0489,12.1274,5.3696,5821.1176,12.1575,NA,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,5821.4165,26.0337,25.7863,0.2474,22.5925,24.2120,24.2087,0.0033,46.8774,12.3335,-11.8285,5821.4165,0.0729,54.3670,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,5847.4502,0.3044,0.1534,0.1510,20.7708,0.2921,0.2895,0.0026,33.1772,11.5739,13.7002,5847.4502,12.1143,NA,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,5847.7546,22.0238,21.7737,0.2501,20.7585,23.5026,23.4995,0.0031,44.4467,12.3629,-11.2695,5847.7546,0.1856,42.5953,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,5869.7784,0.3151,0.1649,0.1502,22.2373,0.2324,0.2308,0.0016,34.7858,12.9640,9.6609,5869.7784,12.3161,NA,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,5870.0935,30.5345,30.2761,0.2584,22.1546,24.6907,24.6834,0.0073,47.4347,12.0523,-12.6489,5870.0935,0.5894,40.9151,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,5900.6280,0.3326,0.1748,0.1578,16.3108,0.2201,0.2184,0.0017,28.9525,11.9716,18.4822,5900.6280,12.4216,NA,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,5900.9606,20.2585,20.0179,0.2406,16.1983,24.2503,24.2352,0.0151,40.5915,12.4941,-11.6390,5900.9606,0.1429,39.9438,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,5921.2191,0.3129,0.1535,0.1594,20.1901,0.2211,0.2193,0.0018,32.8271,11.8813,7.7644,5921.2191,12.4159,NA,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,5921.5320,26.3241,26.0781,0.2460,20.0983,23.8859,23.8740,0.0119,44.3955,12.2671,-11.5684,5921.5320,0.4113,41.3140,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,5947.8561,0.3048,0.1548,0.1500,17.6601,0.1987,0.1970,0.0017,30.3385,11.8992,14.0570,5947.8561,12.4797,NA,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,5948.1609,22.9319,22.6392,0.2927,17.5540,23.7632,23.7538,0.0094,41.9329,11.9603,-11.5944,5948.1609,0.6157,38.4910,NA
