Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7336.5407,15.3726,15.0903,0.2823,8.4532,17.0472,17.0371,0.0101,25.5013,8.5783,-7.4148,7336.5407,0.0009,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7351.9133,0.3771,0.1655,0.2116,10.1278,0.2164,0.2147,0.0017,18.7070,9.1658,6.7943,7351.9133,8.3628,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7352.2904,16.6345,16.3492,0.2853,9.9671,17.5278,17.5220,0.0058,27.4957,8.8006,-8.7887,7352.2904,0.0008,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7368.9249,0.3835,0.1682,0.2153,10.8604,0.1111,0.1095,0.0016,19.6618,8.8738,7.8339,7368.9249,8.6903,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7369.3084,17.4474,17.1344,0.3130,10.5880,17.5634,17.5604,0.0030,28.1521,8.9237,-8.4903,7369.3084,0.0007,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7386.7558,0.3426,0.1759,0.1667,10.7040,0.1086,0.1070,0.0016,19.6284,8.4874,8.5237,7386.7558,8.8158,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7387.0984,16.1075,15.8183,0.2892,10.4700,17.3027,17.2963,0.0064,27.7732,8.7449,-8.1448,7387.0984,0.0005,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7403.2059,0.3893,0.1941,0.1952,11.6652,0.1022,0.1007,0.0015,20.4106,8.6639,7.3626,7403.2059,8.6432,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7403.5952,16.6381,16.3223,0.3158,11.3781,17.3063,17.2998,0.0065,28.6852,8.7001,-8.2746,7403.5952,0.0008,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7420.2333,0.3731,0.1915,0.1816,12.0463,0.0989,0.0972,0.0017,20.7472,8.4527,7.9380,7420.2333,8.6020,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7420.6064,16.9763,16.6771,0.2992,11.7721,17.0537,17.0473,0.0064,28.8268,8.5970,-8.0796,7420.6064,0.0010,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7437.5827,0.4209,0.1833,0.2376,11.8495,0.1404,0.1382,0.0022,20.4475,8.7046,8.3793,7437.5827,8.4576,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7438.0036,17.8298,17.5579,0.2719,11.5690,17.1347,17.1283,0.0064,28.7312,8.6039,-8.2837,7438.0036,0.0275,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7455.8334,0.3388,0.1794,0.1594,10.8739,0.1986,0.1986,0.0000,19.5053,8.7828,9.2259,7455.8334,8.4328,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7456.1722,16.6266,16.3672,0.2594,10.7337,17.1734,17.1677,0.0057,27.9493,8.6051,-8.4440,7456.1722,0.0422,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7472.7988,0.3934,0.1726,0.2208,11.2805,0.1312,0.1296,0.0016,19.9278,8.5510,8.0215,7472.7988,8.5161,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7473.1922,17.3507,17.0602,0.2905,11.0183,17.0669,17.0609,0.0060,28.0854,8.5491,-8.1576,7473.1922,0.0002,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7490.5429,0.3427,0.1765,0.1662,10.7345,0.0994,0.0978,0.0016,19.2838,8.8879,8.8016,7490.5429,8.4499,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7490.8856,15.6423,15.3917,0.2506,10.4912,17.3176,17.3109,0.0067,27.8290,8.6998,-8.5452,7490.8856,0.0202,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7506.5279,0.3834,0.1537,0.2297,12.1665,0.2006,0.2006,0.0000,20.8865,8.5731,6.9425,7506.5279,8.5194,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7506.9113,16.7169,16.3447,0.3722,11.9837,17.0919,17.0862,0.0057,29.0762,8.5961,-8.1897,7506.9113,0.0006,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7523.6282,0.4087,0.2182,0.1905,12.3587,0.1046,0.1029,0.0017,20.9554,8.5196,8.1208,7523.6282,8.4921,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7524.0369,17.2643,17.0064,0.2579,12.0546,17.0108,17.0013,0.0095,29.0663,8.6371,-8.1109,7524.0369,0.0009,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7541.3012,0.4203,0.2011,0.2192,11.8011,0.1391,0.1374,0.0017,20.4391,8.7623,8.6272,7541.3012,8.4989,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7541.7215,17.6137,17.3274,0.2863,11.5199,17.2603,17.2543,0.0060,28.7811,8.6728,-8.3420,7541.7215,0.0009,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7559.3352,0.3999,0.2057,0.1942,11.1665,0.1047,0.1032,0.0015,19.8402,8.9272,8.9409,7559.3352,8.5690,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7559.7351,16.4672,16.1905,0.2767,10.8713,17.4957,17.4896,0.0061,28.3675,8.8404,-8.5273,7559.7351,0.0005,NA,NA
