Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,7371.7596,0.3404,0.1781,0.1623,70.1823,0.1521,0.1489,0.0032,104.4386,33.0969,33.5146,7371.7596,34.1042,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,7372.1000,68.1207,67.8551,0.2656,69.9940,66.3816,66.3762,0.0054,137.1951,33.3653,-32.7565,7372.1000,0.8195,135.6990,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,7440.2207,0.3169,0.1668,0.1501,68.2549,0.1619,0.1599,0.0020,102.4397,34.5228,34.7554,7440.2207,34.0229,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,7440.5376,66.2122,65.9510,0.2612,68.0999,67.5621,67.5568,0.0053,136.6456,32.6096,-34.2059,7440.5376,0.9836,188.5725,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,7506.7498,0.3219,0.1688,0.1531,69.4498,0.1309,0.1309,0.0000,103.0430,36.3558,33.6026,7506.7498,33.4623,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,7507.0717,67.3596,67.1060,0.2536,69.2588,69.6274,69.6220,0.0054,139.0769,34.0969,-36.0339,7507.0717,0.1907,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,7574.4313,0.3149,0.1659,0.1490,71.5266,0.1136,0.1115,0.0021,105.8142,36.2573,33.2627,7574.4313,34.1740,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,7574.7462,69.4757,69.2100,0.2657,71.3253,70.4303,70.4274,0.0029,141.7566,33.9140,-35.9424,7574.7462,0.0010,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,7644.2219,0.3253,0.1670,0.1583,72.2799,0.1106,0.1083,0.0023,106.1949,36.6077,35.5617,7644.2219,33.8044,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,7644.5472,70.1699,69.9107,0.2592,72.0652,70.4115,70.4052,0.0063,142.4773,33.4784,-36.2824,7644.5472,0.0006,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,7714.7171,0.6021,0.4387,0.1634,72.3068,0.1249,0.1227,0.0022,105.7858,36.8770,36.6915,7714.7171,33.3541,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,7715.3192,69.9123,69.6435,0.2688,71.8296,70.2301,70.2249,0.0052,142.0607,33.9401,-36.2749,7715.3192,0.0010,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,7785.2315,0.3228,0.1669,0.1559,72.1474,0.1324,0.1302,0.0022,106.0885,35.8505,35.9722,7785.2315,33.8087,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,7785.5543,70.1188,69.8646,0.2542,71.9570,69.6581,69.6532,0.0049,141.6162,34.6945,-35.5277,7785.5543,0.0011,132.8657,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,7855.6731,0.9808,0.4329,0.5479,71.4963,0.1233,0.1211,0.0022,106.1919,200.4582,35.4243,7855.6731,34.5723,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,7856.6539,68.7184,68.4453,0.2731,70.6388,234.2601,234.2574,0.0027,305.6693,34.7332,-199.4774,7856.6539,0.7704,296.7198,NA
