Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14193.3329,NA,22.05880000000000,22.41210000000000,6.83570000000000,29.05660000000000,29.1045,14190.7670,9.4016,2.5659,6.8357,9.1853,22.4372,4.9285,17.5087,-0.1237,14190.7670,NA,36.3033,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14202.6519,NA,9.31900000000000,9.47670000000000,19.87870000000000,29.22030000000000,29.2622,14200.1686,22.3620,2.4833,19.8787,22.2209,9.4827,4.8713,4.6114,-0.0751,14200.1686,NA,31.7374,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14225.1497,NA,22.49780000000000,23.01790000000000,6.85770000000000,29.74010000000000,29.7823,14222.5306,9.4768,2.6191,6.8577,9.3416,23.0176,4.8189,18.1987,-0.6559,14222.5306,NA,30.7987,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14234.6143,NA,9.46460000000000,9.37820000000000,20.41680000000000,29.64450000000000,29.6959,14232.0074,23.0237,2.6069,20.4168,22.8824,9.3690,4.8067,4.5623,0.0986,14232.0074,NA,35.1758,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14257.7416,NA,23.12730000000000,22.63730000000000,6.66000000000000,29.15860000000000,29.2059,14255.0311,9.3705,2.7105,6.6600,9.2277,22.6414,4.8846,17.7568,0.3864,14255.0311,NA,31.8170,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14266.9159,NA,9.17430000000000,9.35780000000000,20.16420000000000,29.37840000000000,29.3894,14264.4016,22.6785,2.5143,20.1642,22.4986,9.3941,4.8615,4.5326,0.0127,14264.4016,NA,30.1727,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14289.7991,NA,22.88320000000000,22.26540000000000,6.63300000000000,28.72510000000000,28.7716,14287.0801,9.3520,2.7190,6.6330,9.2142,22.2299,4.8052,17.4247,0.4131,14287.0801,NA,31.4277,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14298.9696,NA,9.17050000000000,9.45470000000000,19.69440000000000,29.00410000000000,29.0558,14296.4321,22.2319,2.5375,19.6944,22.0921,9.4495,4.8869,4.5626,-0.1027,14296.4321,NA,32.8920,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14321.1909,NA,22.22130000000000,24.97640000000000,6.92180000000000,29.26580000000000,31.8109,14318.6640,9.4487,2.5269,6.9218,9.3097,22.4830,4.8547,17.6283,-2.7445,14318.6640,NA,37.7952,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14330.5969,NA,9.40600000000000,6.40770000000000,22.54250000000000,28.76870000000000,28.8126,14328.1127,25.0267,2.4842,22.5425,22.3440,8.9089,4.8059,4.1030,3.0410,14328.1127,NA,37.2423,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14356.1828,NA,25.58590000000000,22.69780000000000,3.33670000000000,25.83120000000000,25.9245,14353.1394,6.3801,3.0434,3.3367,6.2262,22.6484,4.9042,17.7442,2.3289,14353.1394,NA,29.9662,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14362.2299,NA,6.04710000000000,9.40850000000000,20.02610000000000,29.20020000000000,29.2859,14359.5195,22.7365,2.7104,20.0261,22.4945,9.4161,4.9340,4.4821,-3.0284,14359.5195,NA,NA,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14384.9891,NA,22.75920000000000,21.85620000000000,6.61900000000000,28.33510000000000,28.3829,14382.2560,9.3521,2.7331,6.6190,9.1741,21.8941,4.3489,17.5452,0.8803,14382.2560,NA,30.2012,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14394.3120,NA,9.32290000000000,8.84600000000000,19.18860000000000,27.85520000000000,27.9060,14391.6081,21.8925,2.7039,19.1886,21.7161,8.8430,4.3729,4.4701,0.5061,14391.6081,NA,NA,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14416.2478,NA,21.93580000000000,22.03610000000000,6.06320000000000,27.95260000000000,28.0063,14413.5006,8.8104,2.7472,6.0632,8.6666,22.0332,4.8547,17.1785,-0.1436,14413.5006,NA,41.1094,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14424.9455,NA,8.69770000000000,9.44330000000000,19.40320000000000,28.70650000000000,28.7519,14422.3110,22.0377,2.6345,19.4032,21.8894,9.4516,4.8169,4.6347,-0.6329,14422.3110,NA,29.5324,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14446.9875,NA,22.04200000000000,21.79960000000000,6.80730000000000,28.45480000000000,28.5095,14444.3487,9.4461,2.6388,6.8073,9.3033,21.7903,4.3880,17.4023,0.2381,14444.3487,NA,30.3562,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14456.6766,NA,9.68910000000000,12.38530000000000,18.91300000000000,28.19200000000000,31.2057,14453.7948,21.7948,2.8818,18.9130,21.6475,9.4263,4.8670,4.5593,-2.9392,14453.7948,NA,32.7461,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14478.0752,NA,21.39860000000000,18.95010000000000,9.90360000000000,28.70270000000000,28.7572,14475.5896,12.3892,2.4856,9.9036,9.2790,21.9093,4.8603,17.0490,2.8447,14475.5896,NA,29.6954,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14490.5501,NA,12.47490000000000,9.38990000000000,16.37520000000000,25.61690000000000,25.6722,14487.9788,18.9465,2.5713,16.3752,18.7991,9.3891,4.8240,4.5651,2.9993,14487.9788,NA,29.0889,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14509.2974,NA,18.74730000000000,22.28240000000000,7.01570000000000,29.15790000000000,29.2073,14506.9253,9.3878,2.3721,7.0157,9.2417,22.2883,4.8779,17.4104,-3.3359,14506.9253,NA,30.3681,NA
