Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,28908.2474,25.3374,25.0644,0.2730,21.5798,23.6257,23.6107,0.0150,45.2066,8.6422,-8.0682,28908.2474,0.0011,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,28933.5848,0.5842,0.4113,0.1729,19.8681,1.3242,1.3242,0.0000,28.5114,8.6469,16.6952,28933.5848,7.3191,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,28934.1690,0.3081,0.1582,0.1499,20.6081,0.2725,0.2663,0.0062,36.5741,10.6756,-8.0627,28934.1690,15.6935,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,28934.4771,26.6534,26.3053,0.3481,20.5725,26.3684,26.3617,0.0067,46.9416,8.8273,-10.3675,28934.4771,0.0007,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,28961.1305,0.7440,0.5379,0.2061,20.2875,1.3123,1.3123,0.0000,29.1155,8.6647,17.8261,28961.1305,7.5157,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,28961.8745,0.3159,0.1617,0.1542,20.8558,0.1534,0.1515,0.0019,37.0362,9.8059,-7.9207,28961.8745,16.0270,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,28962.1904,22.8902,22.6303,0.2599,20.6933,25.8064,25.7991,0.0073,46.5262,8.6130,-9.4900,28962.1904,0.0265,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,28985.0806,0.5769,0.4107,0.1662,23.6095,1.3466,1.3466,0.0000,32.2490,8.6586,14.2772,28985.0806,7.2929,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,28985.6575,0.3478,0.1996,0.1482,24.3792,0.0706,0.0662,0.0044,40.3307,9.0366,-8.0817,28985.6575,15.8809,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,28986.0053,26.0015,25.7392,0.2623,24.1020,24.9165,24.9097,0.0068,49.0195,9.1729,-8.6888,28986.0053,0.0010,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29012.0068,0.8442,0.6340,0.2102,23.0170,1.3436,1.3436,0.0000,32.1909,8.7797,16.8286,29012.0068,7.8303,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29012.8510,0.3440,0.1918,0.1522,23.5164,0.1189,0.1169,0.0020,40.1264,10.2067,-7.9355,29012.8510,16.4911,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29013.1950,31.3470,30.9140,0.4330,23.2913,26.5739,26.5697,0.0042,49.9891,8.7273,-9.8627,29013.1950,0.1239,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29044.5420,1.0953,0.8448,0.2505,18.5182,1.3656,1.3656,0.0000,27.3694,9.0062,22.6197,29044.5420,7.4856,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29045.6373,0.4575,0.1963,0.2612,18.7885,0.1514,0.1494,0.0020,35.2803,7.5455,-7.9109,29045.6373,16.3404,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29046.0948,24.4747,24.1871,0.2876,18.4824,23.8850,23.8775,0.0075,42.3683,9.0308,-7.0880,29046.0948,0.0009,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29070.5695,0.6592,0.4586,0.2006,17.8927,1.3180,1.3180,0.0000,26.9244,9.2561,15.4439,29070.5695,7.7137,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29071.2287,0.3704,0.1763,0.1941,18.5515,0.2562,0.2513,0.0049,35.5213,7.1401,-8.5969,29071.2287,16.7136,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29071.5991,20.8521,20.6021,0.2500,18.4373,23.8528,23.8440,0.0088,42.2910,9.1364,-6.7697,29071.5991,0.0009,NA,NA
